id,acronym,name,color_hex_triplet,graph_id,graph_order,parent_structure_id,structure_id_path,total_voxel_count,overlap_with_previous,previous_only_count,current_only_count
709,VP,Ventral posterior complex of the thalamus,FF8084,1,646,637,/997/8/343/1129/549/864/637/709/,2834416,2834416,0,0
718,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,1,647,709,/997/8/343/1129/549/864/637/709/718/,875674,875674,0,0
725,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part",FF8084,1,648,709,/997/8/343/1129/549/864/637/709/725/,98824,98824,0,0
733,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,1,649,709,/997/8/343/1129/549/864/637/709/733/,1644660,1644660,0,0
741,VPMpc,"Ventral posteromedial nucleus of the thalamus, parvicellular part",FF8084,1,650,709,/997/8/343/1129/549/864/637/709/741/,215258,215258,0,0
563807435,PoT,Posterior triangular thalamic nucleus,FF8084,1,651,637,/997/8/343/1129/549/864/637/563807435/,279602,279602,0,0
406,SPF,Subparafascicular nucleus,FF8084,1,652,864,/997/8/343/1129/549/864/406/,204992,204992,0,0
414,SPFm,"Subparafascicular nucleus, magnocellular part",FF8084,1,653,406,/997/8/343/1129/549/864/406/414/,70074,70074,0,0
422,SPFp,"Subparafascicular nucleus, parvicellular part",FF8084,1,654,406,/997/8/343/1129/549/864/406/422/,134918,134918,0,0
609,SPA,Subparafascicular area,FF8084,1,655,864,/997/8/343/1129/549/864/609/,132628,132628,0,0
1044,PP,Peripeduncular nucleus,FF8084,1,656,864,/997/8/343/1129/549/864/1044/,61144,61144,0,0
1008,GENd,"Geniculate group, dorsal thalamus",FF8084,1,657,864,/997/8/343/1129/549/864/1008/,1422170,1422170,0,0
475,MG,Medial geniculate complex,FF8084,1,658,1008,/997/8/343/1129/549/864/1008/475/,699844,699844,0,0
1072,MGd,"Medial geniculate complex, dorsal part",FF8084,1,659,475,/997/8/343/1129/549/864/1008/475/1072/,173090,173090,0,0
1079,MGv,"Medial geniculate complex, ventral part",FF8084,1,660,475,/997/8/343/1129/549/864/1008/475/1079/,276444,276444,0,0
1088,MGm,"Medial geniculate complex, medial part",FF8084,1,661,475,/997/8/343/1129/549/864/1008/475/1088/,250310,250310,0,0
170,LGd,Dorsal part of the lateral geniculate complex,FF8084,1,662,1008,/997/8/343/1129/549/864/1008/170/,722326,722326,0,0
496345664,LGd-sh,"Dorsal part of the lateral geniculate complex, shell",FF8084,1,663,170,/997/8/343/1129/549/864/1008/170/496345664/,207304,207304,0,0
496345668,LGd-co,"Dorsal part of the lateral geniculate complex, core",FF8084,1,664,170,/997/8/343/1129/549/864/1008/170/496345668/,419172,419172,0,0
496345672,LGd-ip,"Dorsal part of the lateral geniculate complex, ipsilateral zone",FF8084,1,665,170,/997/8/343/1129/549/864/1008/170/496345672/,95850,95850,0,0
856,DORpm,"Thalamus, polymodal association cortex related",FF909F,1,666,549,/997/8/343/1129/549/856/,12674246,12674246,0,0
138,LAT,Lateral group of the dorsal thalamus,FF909F,1,667,856,/997/8/343/1129/549/856/138/,3075398,3075398,0,0
218,LP,Lateral posterior nucleus of the thalamus,FF909F,1,668,138,/997/8/343/1129/549/856/138/218/,1200686,1200686,0,0
1020,PO,Posterior complex of the thalamus,FF909F,1,669,138,/997/8/343/1129/549/856/138/1020/,1252618,1252618,0,0
1029,POL,Posterior limiting nucleus of the thalamus,FF909F,1,670,138,/997/8/343/1129/549/856/138/1029/,205490,205490,0,0
325,SGN,Suprageniculate nucleus,FF909F,1,671,138,/997/8/343/1129/549/856/138/325/,180892,180892,0,0
560581551,Eth,Ethmoid nucleus of the thalamus,FF909F,1,672,138,/997/8/343/1129/549/856/138/560581551/,235712,235712,0,0
560581555,REth,Retroethmoid nucleus,FF909F,1,673,138,/997/8/343/1129/549/856/138/560581555/,,,,
239,ATN,Anterior group of the dorsal thalamus,FF909F,1,674,856,/997/8/343/1129/549/856/239/,2158754,2158754,0,0
255,AV,Anteroventral nucleus of thalamus,FF909F,1,675,239,/997/8/343/1129/549/856/239/255/,415604,415604,0,0
127,AM,Anteromedial nucleus,FF909F,1,676,239,/997/8/343/1129/549/856/239/127/,410622,410622,0,0
1096,AMd,"Anteromedial nucleus, dorsal part",FF909F,1,677,127,/997/8/343/1129/549/856/239/127/1096/,244270,244270,0,0
1104,AMv,"Anteromedial nucleus, ventral part",FF909F,1,678,127,/997/8/343/1129/549/856/239/127/1104/,166352,166352,0,0
64,AD,Anterodorsal nucleus,FF909F,1,679,239,/997/8/343/1129/549/856/239/64/,161114,161114,0,0
1120,IAM,Interanteromedial nucleus of the thalamus,FF909F,1,680,239,/997/8/343/1129/549/856/239/1120/,43372,43372,0,0
1113,IAD,Interanterodorsal nucleus of the thalamus,FF909F,1,681,239,/997/8/343/1129/549/856/239/1113/,111558,111558,0,0
155,LD,Lateral dorsal nucleus of thalamus,FF909F,1,682,239,/997/8/343/1129/549/856/239/155/,1016484,1016484,0,0
444,MED,Medial group of the dorsal thalamus,FF909F,1,683,856,/997/8/343/1129/549/856/444/,2017460,2017460,0,0
59,IMD,Intermediodorsal nucleus of the thalamus,FF909F,1,684,444,/997/8/343/1129/549/856/444/59/,176410,176410,0,0
362,MD,Mediodorsal nucleus of thalamus,FF909F,1,685,444,/997/8/343/1129/549/856/444/362/,1383390,1383390,0,0
617,MDc,"Mediodorsal nucleus of the thalamus, central part",FF909F,1,686,362,/997/8/343/1129/549/856/444/362/617/,,,,
626,MDl,"Mediodorsal nucleus of the thalamus, lateral part",FF909F,1,687,362,/997/8/343/1129/549/856/444/362/626/,,,,
636,MDm,"Mediodorsal nucleus of the thalamus, medial part",FF909F,1,688,362,/997/8/343/1129/549/856/444/362/636/,,,,
366,SMT,Submedial nucleus of the thalamus,FF909F,1,689,444,/997/8/343/1129/549/856/444/366/,306336,306336,0,0
1077,PR,Perireunensis nucleus,FF909F,1,690,444,/997/8/343/1129/549/856/444/1077/,151324,151324,0,0
571,MTN,Midline group of the dorsal thalamus,FF909F,1,691,856,/997/8/343/1129/549/856/571/,1186056,1186056,0,0
149,PVT,Paraventricular nucleus of the thalamus,FF909F,1,692,571,/997/8/343/1129/549/856/571/149/,444484,444484,0,0
15,PT,Parataenial nucleus,FF909F,1,693,571,/997/8/343/1129/549/856/571/15/,229952,229952,0,0
181,RE,Nucleus of reuniens,FF909F,1,694,571,/997/8/343/1129/549/856/571/181/,423954,423954,0,0
560581559,Xi,Xiphoid thalamic nucleus,FF909F,1,695,571,/997/8/343/1129/549/856/571/560581559/,87666,87666,0,0
51,ILM,Intralaminar nuclei of the dorsal thalamus,FF909F,1,696,856,/997/8/343/1129/549/856/51/,1600950,1600950,0,0
189,RH,Rhomboid nucleus,FF909F,1,697,51,/997/8/343/1129/549/856/51/189/,90694,90694,0,0
599,CM,Central medial nucleus of the thalamus,FF909F,1,698,51,/997/8/343/1129/549/856/51/599/,249570,249570,0,0
907,PCN,Paracentral nucleus,FF909F,1,699,51,/997/8/343/1129/549/856/51/907/,238112,238112,0,0
575,CL,Central lateral nucleus of the thalamus,FF909F,1,700,51,/997/8/343/1129/549/856/51/575/,360936,360936,0,0
930,PF,Parafascicular nucleus,FF909F,1,701,51,/997/8/343/1129/549/856/51/930/,485994,485994,0,0
560581563,PIL,Posterior intralaminar thalamic nucleus,FF909F,1,702,51,/997/8/343/1129/549/856/51/560581563/,175644,175644,0,0
262,RT,Reticular nucleus of the thalamus,FF909F,1,703,856,/997/8/343/1129/549/856/262/,1447360,1447360,0,0
1014,GENv,"Geniculate group, ventral thalamus",FF909F,1,704,856,/997/8/343/1129/549/856/1014/,523522,523522,0,0
27,IGL,Intergeniculate leaflet of the lateral geniculate complex,FF909F,1,705,1014,/997/8/343/1129/549/856/1014/27/,68420,68420,0,0
563807439,IntG,Intermediate geniculate nucleus,FF909F,1,706,1014,/997/8/343/1129/549/856/1014/563807439/,22500,22500,0,0
178,LGv,Ventral part of the lateral geniculate complex,FF909F,1,707,1014,/997/8/343/1129/549/856/1014/178/,405742,405742,0,0
300,LGvl,"Ventral part of the lateral geniculate complex, lateral zone",FF909F,1,708,178,/997/8/343/1129/549/856/1014/178/300/,,,,
316,LGvm,"Ventral part of the lateral geniculate complex, medial zone",FF909F,1,709,178,/997/8/343/1129/549/856/1014/178/316/,,,,
321,SubG,Subgeniculate nucleus,FF909F,1,710,1014,/997/8/343/1129/549/856/1014/321/,26860,26860,0,0
958,EPI,Epithalamus,FF909F,1,711,856,/997/8/343/1129/549/856/958/,664746,664746,0,0
483,MH,Medial habenula,FF909F,1,712,958,/997/8/343/1129/549/856/958/483/,320028,320028,0,0
186,LH,Lateral habenula,FF909F,1,713,958,/997/8/343/1129/549/856/958/186/,344718,344718,0,0
953,PIN,Pineal body,FF909F,1,714,958,/997/8/343/1129/549/856/958/953/,,,,
1097,HY,Hypothalamus,E64438,1,715,1129,/997/8/343/1129/1097/,15202202,15202202,0,0
157,PVZ,Periventricular zone,FF5D50,1,716,1097,/997/8/343/1129/1097/157/,782664,782664,0,0
390,SO,Supraoptic nucleus,FF5D50,1,717,157,/997/8/343/1129/1097/157/390/,46946,46946,0,0
332,ASO,Accessory supraoptic group,FF5D50,1,718,157,/997/8/343/1129/1097/157/332/,6214,6214,0,0
432,NC,Nucleus circularis,FF5D50,1,719,332,/997/8/343/1129/1097/157/332/432/,,,,
38,PVH,Paraventricular hypothalamic nucleus,FF5D50,1,720,157,/997/8/343/1129/1097/157/38/,188750,188750,0,0
71,PVHm,"Paraventricular hypothalamic nucleus, magnocellular division",FF5D50,1,721,38,/997/8/343/1129/1097/157/38/71/,,,,
47,PVHam,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",FF5D50,1,722,71,/997/8/343/1129/1097/157/38/71/47/,,,,
79,PVHmm,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",FF5D50,1,723,71,/997/8/343/1129/1097/157/38/71/79/,,,,
103,PVHpm,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",FF5D50,1,724,71,/997/8/343/1129/1097/157/38/71/103/,,,,
652,PVHpml,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",FF5D50,1,725,103,/997/8/343/1129/1097/157/38/71/103/652/,,,,
660,PVHpmm,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone",FF5D50,1,726,103,/997/8/343/1129/1097/157/38/71/103/660/,,,,
94,PVHp,"Paraventricular hypothalamic nucleus, parvicellular division",FF5D50,1,727,38,/997/8/343/1129/1097/157/38/94/,,,,
55,PVHap,"Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",FF5D50,1,728,94,/997/8/343/1129/1097/157/38/94/55/,,,,
87,PVHmpd,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",FF5D50,1,729,94,/997/8/343/1129/1097/157/38/94/87/,,,,
110,PVHpv,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",FF5D50,1,730,94,/997/8/343/1129/1097/157/38/94/110/,,,,
30,PVa,"Periventricular hypothalamic nucleus, anterior part",FF5D50,1,731,157,/997/8/343/1129/1097/157/30/,50782,50782,0,0
118,PVi,"Periventricular hypothalamic nucleus, intermediate part",FF5D50,1,732,157,/997/8/343/1129/1097/157/118/,205036,205036,0,0
223,ARH,Arcuate hypothalamic nucleus,FF5D50,1,733,157,/997/8/343/1129/1097/157/223/,284936,284936,0,0
141,PVR,Periventricular region,FF5547,1,734,1097,/997/8/343/1129/1097/141/,2045774,2045774,0,0
72,ADP,Anterodorsal preoptic nucleus,FF5547,1,735,141,/997/8/343/1129/1097/141/72/,99530,99530,0,0
80,AHA,Anterior hypothalamic area,FF5547,1,736,141,/997/8/343/1129/1097/141/80/,,,,
263,AVP,Anteroventral preoptic nucleus,FF5547,1,737,141,/997/8/343/1129/1097/141/263/,92556,92556,0,0
272,AVPV,Anteroventral periventricular nucleus,FF5547,1,738,141,/997/8/343/1129/1097/141/272/,181184,181184,0,0
830,DMH,Dorsomedial nucleus of the hypothalamus,FF5547,1,739,141,/997/8/343/1129/1097/141/830/,376062,376062,0,0
668,DMHa,"Dorsomedial nucleus of the hypothalamus, anterior part",FF5547,1,740,830,/997/8/343/1129/1097/141/830/668/,,,,
676,DMHp,"Dorsomedial nucleus of the hypothalamus, posterior part",FF5547,1,741,830,/997/8/343/1129/1097/141/830/676/,,,,
684,DMHv,"Dorsomedial nucleus of the hypothalamus, ventral part",FF5547,1,742,830,/997/8/343/1129/1097/141/830/684/,,,,
452,MEPO,Median preoptic nucleus,FF5547,1,743,141,/997/8/343/1129/1097/141/452/,40260,40260,0,0
523,MPO,Medial preoptic area,FF5547,1,744,141,/997/8/343/1129/1097/141/523/,555530,555530,0,0
763,OV,Vascular organ of the lamina terminalis,FF5547,1,745,141,/997/8/343/1129/1097/141/763/,8664,8664,0,0
914,PD,Posterodorsal preoptic nucleus,FF5547,1,746,141,/997/8/343/1129/1097/141/914/,11666,11666,0,0
1109,PS,Parastrial nucleus,FF5547,1,747,141,/997/8/343/1129/1097/141/1109/,96670,96670,0,0
1124,PSCH,Suprachiasmatic preoptic nucleus,FF5547,1,748,141,/997/8/343/1129/1097/141/1124/,,,,
126,PVp,"Periventricular hypothalamic nucleus, posterior part",FF5547,1,749,141,/997/8/343/1129/1097/141/126/,124558,124558,0,0
133,PVpo,"Periventricular hypothalamic nucleus, preoptic part",FF5547,1,750,141,/997/8/343/1129/1097/141/133/,147648,147648,0,0
347,SBPV,Subparaventricular zone,FF5547,1,751,141,/997/8/343/1129/1097/141/347/,109400,109400,0,0
286,SCH,Suprachiasmatic nucleus,FF5547,1,752,141,/997/8/343/1129/1097/141/286/,65776,65776,0,0
338,SFO,Subfornical organ,FF5547,1,753,141,/997/8/343/1129/1097/141/338/,20716,20716,0,0
576073699,VMPO,Ventromedial preoptic nucleus,FF5547,1,754,141,/997/8/343/1129/1097/141/576073699/,50128,50128,0,0
689,VLPO,Ventrolateral preoptic nucleus,FF5547,1,755,141,/997/8/343/1129/1097/141/689/,65426,65426,0,0
467,MEZ,Hypothalamic medial zone,FF4C3E,1,756,1097,/997/8/343/1129/1097/467/,3847266,3847266,0,0
88,AHN,Anterior hypothalamic nucleus,FF4C3E,1,757,467,/997/8/343/1129/1097/467/88/,710594,710594,0,0
700,AHNa,"Anterior hypothalamic nucleus, anterior part",FF4C3E,1,758,88,/997/8/343/1129/1097/467/88/700/,,,,
708,AHNc,"Anterior hypothalamic nucleus, central part",FF4C3E,1,759,88,/997/8/343/1129/1097/467/88/708/,,,,
716,AHNd,"Anterior hypothalamic nucleus, dorsal part",FF4C3E,1,760,88,/997/8/343/1129/1097/467/88/716/,,,,
724,AHNp,"Anterior hypothalamic nucleus, posterior part",FF4C3E,1,761,88,/997/8/343/1129/1097/467/88/724/,,,,
331,MBO,Mammillary body,FF4C3E,1,762,467,/997/8/343/1129/1097/467/331/,1015810,1015810,0,0
210,LM,Lateral mammillary nucleus,FF4C3E,1,763,331,/997/8/343/1129/1097/467/331/210/,77444,77444,0,0
491,MM,Medial mammillary nucleus,FF4C3E,1,764,331,/997/8/343/1129/1097/467/331/491/,540136,540136,0,0
732,MMme,"Medial mammillary nucleus, median part",FF4C3E,1,765,491,/997/8/343/1129/1097/467/331/491/732/,76958,76958,0,0
606826647,MMl,"Medial mammillary nucleus, lateral part",FF4C3E,1,766,491,/997/8/343/1129/1097/467/331/491/606826647/,212658,212658,0,0
606826651,MMm,"Medial mammillary nucleus, medial part",FF4C3E,1,767,491,/997/8/343/1129/1097/467/331/491/606826651/,135784,135784,0,0
606826655,MMp,"Medial mammillary nucleus, posterior part",FF4C3E,1,768,491,/997/8/343/1129/1097/467/331/491/606826655/,37878,37878,0,0
606826659,MMd,"Medial mammillary nucleus, dorsal part",FF4C3E,1,769,491,/997/8/343/1129/1097/467/331/491/606826659/,76858,76858,0,0
525,SUM,Supramammillary nucleus,FF4C3E,1,770,331,/997/8/343/1129/1097/467/331/525/,254722,254722,0,0
1110,SUMl,"Supramammillary nucleus, lateral part",FF4C3E,1,771,525,/997/8/343/1129/1097/467/331/525/1110/,,,,
1118,SUMm,"Supramammillary nucleus, medial part",FF4C3E,1,772,525,/997/8/343/1129/1097/467/331/525/1118/,,,,
557,TM,Tuberomammillary nucleus,FF4C3E,1,773,331,/997/8/343/1129/1097/467/331/557/,143508,143508,0,0
1126,TMd,"Tuberomammillary nucleus, dorsal part",FF4C3E,1,774,557,/997/8/343/1129/1097/467/331/557/1126/,35706,35706,0,0
1,TMv,"Tuberomammillary nucleus, ventral part",FF4C3E,1,775,557,/997/8/343/1129/1097/467/331/557/1/,107802,107802,0,0
515,MPN,Medial preoptic nucleus,FF4C3E,1,776,467,/997/8/343/1129/1097/467/515/,406420,406420,0,0
740,MPNc,"Medial preoptic nucleus, central part",FF4C3E,1,777,515,/997/8/343/1129/1097/467/515/740/,,,,
748,MPNl,"Medial preoptic nucleus, lateral part",FF4C3E,1,778,515,/997/8/343/1129/1097/467/515/748/,,,,
756,MPNm,"Medial preoptic nucleus, medial part",FF4C3E,1,779,515,/997/8/343/1129/1097/467/515/756/,,,,
980,PMd,Dorsal premammillary nucleus,FF4C3E,1,780,467,/997/8/343/1129/1097/467/980/,132210,132210,0,0
1004,PMv,Ventral premammillary nucleus,FF4C3E,1,781,467,/997/8/343/1129/1097/467/1004/,195022,195022,0,0
63,PVHd,"Paraventricular hypothalamic nucleus, descending division",FF4C3E,1,782,467,/997/8/343/1129/1097/467/63/,130642,130642,0,0
439,PVHdp,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part",FF4C3E,1,783,63,/997/8/343/1129/1097/467/63/439/,,,,
447,PVHf,"Paraventricular hypothalamic nucleus, descending division, forniceal part",FF4C3E,1,784,63,/997/8/343/1129/1097/467/63/447/,,,,
455,PVHlp,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part",FF4C3E,1,785,63,/997/8/343/1129/1097/467/63/455/,,,,
464,PVHmpv,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone",FF4C3E,1,786,63,/997/8/343/1129/1097/467/63/464/,,,,
693,VMH,Ventromedial hypothalamic nucleus,FF4C3E,1,787,467,/997/8/343/1129/1097/467/693/,549454,549454,0,0
761,VMHa,"Ventromedial hypothalamic nucleus, anterior part",FF4C3E,1,788,693,/997/8/343/1129/1097/467/693/761/,,,,
769,VMHc,"Ventromedial hypothalamic nucleus, central part",FF4C3E,1,789,693,/997/8/343/1129/1097/467/693/769/,,,,
777,VMHdm,"Ventromedial hypothalamic nucleus, dorsomedial part",FF4C3E,1,790,693,/997/8/343/1129/1097/467/693/777/,,,,
785,VMHvl,"Ventromedial hypothalamic nucleus, ventrolateral part",FF4C3E,1,791,693,/997/8/343/1129/1097/467/693/785/,,,,
946,PH,Posterior hypothalamic nucleus,FF4C3E,1,792,467,/997/8/343/1129/1097/467/946/,707114,707114,0,0
290,LZ,Hypothalamic lateral zone,F2483B,1,793,1097,/997/8/343/1129/1097/290/,5685588,5685588,0,0
194,LHA,Lateral hypothalamic area,F2483B,1,794,290,/997/8/343/1129/1097/290/194/,2064508,2064508,0,0
226,LPO,Lateral preoptic area,F2483B,1,795,290,/997/8/343/1129/1097/290/226/,559976,559976,0,0
356,PST,Preparasubthalamic nucleus,F2483B,1,796,290,/997/8/343/1129/1097/290/356/,12456,12456,0,0
364,PSTN,Parasubthalamic nucleus,F2483B,1,797,290,/997/8/343/1129/1097/290/364/,166506,166506,0,0
576073704,PeF,Perifornical nucleus,F2483B,1,798,290,/997/8/343/1129/1097/290/576073704/,214254,214254,0,0
173,RCH,Retrochiasmatic area,F2483B,1,799,290,/997/8/343/1129/1097/290/173/,150330,150330,0,0
470,STN,Subthalamic nucleus,F2483B,1,800,290,/997/8/343/1129/1097/290/470/,194600,194600,0,0
614,TU,Tuberal nucleus,F2483B,1,801,290,/997/8/343/1129/1097/290/614/,523216,523216,0,0
797,ZI,Zona incerta,F2483B,1,802,290,/997/8/343/1129/1097/290/797/,1799742,1799742,0,0
796,A13,Dopaminergic A13 group,F2483B,1,803,797,/997/8/343/1129/1097/290/797/796/,,,,
804,FF,Fields of Forel,F2483B,1,804,797,/997/8/343/1129/1097/290/797/804/,240814,240814,0,0
10671,ME,Median eminence,F2483B,1,805,1097,/997/8/343/1129/1097/10671/,81550,81550,0,0
313,MB,Midbrain,FF64FF,1,806,343,/997/8/343/313/,36730572,36730572,9914,0
339,MBsen,"Midbrain, sensory related",FF7AFF,1,807,313,/997/8/343/313/339/,6847378,6847378,9484,0
302,SCs,"Superior colliculus, sensory related",FF7AFF,1,808,339,/997/8/343/313/339/302/,2156454,2156454,0,0
851,SCop,"Superior colliculus, optic layer",FF7AFF,1,809,302,/997/8/343/313/339/302/851/,642388,642388,0,0
842,SCsg,"Superior colliculus, superficial gray layer",FF7AFF,1,810,302,/997/8/343/313/339/302/842/,1152824,1152824,0,0
834,SCzo,"Superior colliculus, zonal layer",FF7AFF,1,811,302,/997/8/343/313/339/302/834/,361242,361242,0,0
4,IC,Inferior colliculus,FF7AFF,1,812,339,/997/8/343/313/339/4/,4445566,4445566,0,0
811,ICc,"Inferior colliculus, central nucleus",FF7AFF,1,813,4,/997/8/343/313/339/4/811/,1126574,1126574,0,0
820,ICd,"Inferior colliculus, dorsal nucleus",FF7AFF,1,814,4,/997/8/343/313/339/4/820/,1323802,1323802,0,0
828,ICe,"Inferior colliculus, external nucleus",FF7AFF,1,815,4,/997/8/343/313/339/4/828/,1995190,1995190,0,0
580,NB,Nucleus of the brachium of the inferior colliculus,FF7AFF,1,816,339,/997/8/343/313/339/580/,87926,87926,0,0
271,SAG,Nucleus sagulum,FF7AFF,1,817,339,/997/8/343/313/339/271/,98190,98190,0,0
874,PBG,Parabigeminal nucleus,FF7AFF,1,818,339,/997/8/343/313/339/874/,44764,44764,0,0
460,MEV,Midbrain trigeminal nucleus,FF7AFF,1,819,339,/997/8/343/313/339/460/,0,0,9484,0
599626923,SCO,Subcommissural organ,FF7AFF,1,820,339,/997/8/343/313/339/599626923/,14478,14478,0,0
323,MBmot,"Midbrain, motor related",FF90FF,1,821,313,/997/8/343/313/323/,21297964,21297964,0,0
381,SNr,"Substantia nigra, reticular part",FF90FF,1,822,323,/997/8/343/313/323/381/,1549976,1549976,0,0
749,VTA,Ventral tegmental area,FF90FF,1,823,323,/997/8/343/313/323/749/,428618,428618,0,0
607344830,PN,Paranigral nucleus,FF90FF,1,824,323,/997/8/343/313/323/607344830/,21736,21736,0,0
246,RR,"Midbrain reticular nucleus, retrorubral area",FF90FF,1,825,323,/997/8/343/313/323/246/,137776,137776,0,0
128,MRN,Midbrain reticular nucleus,FF90FF,1,826,323,/997/8/343/313/323/128/,5143256,5143256,0,0
539,MRNm,"Midbrain reticular nucleus, magnocellular part",FF90FF,1,827,128,/997/8/343/313/323/128/539/,,,,
548,MRNmg,"Midbrain reticular nucleus, magnocellular part, general",FF90FF,1,828,128,/997/8/343/313/323/128/548/,,,,
555,MRNp,"Midbrain reticular nucleus, parvicellular part",FF90FF,1,829,128,/997/8/343/313/323/128/555/,,,,
294,SCm,"Superior colliculus, motor related",FF90FF,1,830,323,/997/8/343/313/323/294/,5652434,5652434,0,0
26,SCdg,"Superior colliculus, motor related, deep gray layer",FF90FF,1,831,294,/997/8/343/313/323/294/26/,1194828,1194828,0,0
42,SCdw,"Superior colliculus, motor related, deep white layer",FF90FF,1,832,294,/997/8/343/313/323/294/42/,330292,330292,0,0
17,SCiw,"Superior colliculus, motor related, intermediate white layer",FF90FF,1,833,294,/997/8/343/313/323/294/17/,2089810,2089810,0,0
10,SCig,"Superior colliculus, motor related, intermediate gray layer",FF90FF,1,834,294,/997/8/343/313/323/294/10/,2037504,2037504,0,0
494,SCig-a,"Superior colliculus, motor related, intermediate gray layer, sublayer a",FF90FF,1,835,10,/997/8/343/313/323/294/10/494/,,,,
503,SCig-b,"Superior colliculus, motor related, intermediate gray layer, sublayer b",FF90FF,1,836,10,/997/8/343/313/323/294/10/503/,,,,
511,SCig-c,"Superior colliculus, motor related, intermediate gray layer, sublayer c",FF90FF,1,837,10,/997/8/343/313/323/294/10/511/,,,,
795,PAG,Periaqueductal gray,FF90FF,1,838,323,/997/8/343/313/323/795/,4693792,4693792,0,0
50,PRC,Precommissural nucleus,FF90FF,1,839,795,/997/8/343/313/323/795/50/,170706,170706,0,0
67,INC,Interstitial nucleus of Cajal,FF90FF,1,840,795,/997/8/343/313/323/795/67/,79728,79728,0,0
587,ND,Nucleus of Darkschewitsch,FF90FF,1,841,795,/997/8/343/313/323/795/587/,92372,92372,0,0
614454277,Su3,Supraoculomotor periaqueductal gray,FF90FF,1,842,795,/997/8/343/313/323/795/614454277/,42112,42112,0,0
1100,PRT,Pretectal region,FF90FF,1,843,323,/997/8/343/313/323/1100/,2080124,2080124,0,0
215,APN,Anterior pretectal nucleus,FF90FF,1,844,1100,/997/8/343/313/323/1100/215/,1276024,1276024,0,0
531,MPT,Medial pretectal area,FF90FF,1,845,1100,/997/8/343/313/323/1100/531/,43788,43788,0,0
628,NOT,Nucleus of the optic tract,FF90FF,1,846,1100,/997/8/343/313/323/1100/628/,205480,205480,0,0
634,NPC,Nucleus of the posterior commissure,FF90FF,1,847,1100,/997/8/343/313/323/1100/634/,289708,289708,0,0
706,OP,Olivary pretectal nucleus,FF90FF,1,848,1100,/997/8/343/313/323/1100/706/,58126,58126,0,0
1061,PPT,Posterior pretectal nucleus,FF90FF,1,849,1100,/997/8/343/313/323/1100/1061/,144830,144830,0,0
549009203,RPF,Retroparafascicular nucleus,FF90FF,1,850,1100,/997/8/343/313/323/1100/549009203/,62168,62168,0,0
549009207,InCo,Intercollicular nucleus,FF90FF,1,851,323,/997/8/343/313/323/549009207/,,,,
616,CUN,Cuneiform nucleus,FF90FF,1,852,323,/997/8/343/313/323/616/,551428,551428,0,0
214,RN,Red nucleus,FF90FF,1,853,323,/997/8/343/313/323/214/,787766,787766,0,0
35,III,Oculomotor nucleus,FF90FF,1,854,323,/997/8/343/313/323/35/,32532,32532,0,0
549009211,MA3,Medial accesory oculomotor nucleus,FF90FF,1,855,323,/997/8/343/313/323/549009211/,16356,16356,0,0
975,EW,Edinger-Westphal nucleus,FF90FF,1,856,323,/997/8/343/313/323/975/,25458,25458,0,0
115,IV,Trochlear nucleus,FF90FF,1,857,323,/997/8/343/313/323/115/,7258,7258,0,0
606826663,Pa4,Paratrochlear nucleus,FF90FF,1,858,323,/997/8/343/313/323/606826663/,16166,16166,0,0
757,VTN,Ventral tegmental nucleus,FF90FF,1,859,323,/997/8/343/313/323/757/,37530,37530,0,0
231,AT,Anterior tegmental nucleus,FF90FF,1,860,323,/997/8/343/313/323/231/,43064,43064,0,0
66,LT,Lateral terminal nucleus of the accessory optic tract,FF90FF,1,861,323,/997/8/343/313/323/66/,17884,17884,0,0
75,DT,Dorsal terminal nucleus of the accessory optic tract,FF90FF,1,862,323,/997/8/343/313/323/75/,11452,11452,0,0
58,MT,Medial terminal nucleus of the accessory optic tract,FF90FF,1,863,323,/997/8/343/313/323/58/,43358,43358,0,0
615,SNl,"Substantia nigra, lateral part",FF90FF,1,864,323,/997/8/343/313/323/615/,,,,
348,MBsta,"Midbrain, behavioral state related",FF90FF,1,865,313,/997/8/343/313/348/,1822348,1822348,430,0
374,SNc,"Substantia nigra, compact part",FFA6FF,1,866,348,/997/8/343/313/348/374/,196792,196792,0,0
1052,PPN,Pedunculopontine nucleus,FFA6FF,1,867,348,/997/8/343/313/348/1052/,892486,892486,0,0
165,RAmb,Midbrain raphe nuclei,FFA6FF,1,868,348,/997/8/343/313/348/165/,733070,733070,430,0
